name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Houston,TX",2007-08-20,91.3,77.5,84.1,98.2,77.5,89.2,73.2,71,0.009,100,8.33,rain,0,0,,12.7,144.6,1014.4,45.5,9.8,,,,,2007-08-20T06:51:50,2007-08-20T19:57:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-21,92.5,77.5,84.7,104.1,77.5,90.8,74.2,71.9,0.007,100,8.33,rain,0,0,,15.9,121.4,1015.7,41.2,9.9,,,,,2007-08-21T06:52:24,2007-08-21T19:56:26,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-22,92,79.8,85.4,103.9,79.8,94.1,75.8,74.1,0.098,100,20.83,rain,0,0,,13.3,114.5,1016.2,62.3,9.5,,,,,2007-08-22T06:52:57,2007-08-22T19:55:22,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-23,93,79.6,85.7,102.5,79.6,92.8,74.8,71.7,0,0,0,,0,0,,12.2,137.2,1015.5,59.8,9.8,,,,,2007-08-23T06:53:31,2007-08-23T19:54:18,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-24,92.9,77.4,84.6,101.9,77.4,89.9,73.9,71.9,0.001,100,4.17,rain,0,0,,12.5,127.6,1014.1,46.1,9.7,,,,,2007-08-24T06:54:04,2007-08-24T19:53:12,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-25,88.4,77.7,82.8,97.9,77.7,87.9,74.4,76.3,0.064,100,8.33,rain,0,0,,9,134.1,1014,46.7,9.6,,,,,2007-08-25T06:54:37,2007-08-25T19:52:06,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-26,93.2,76.3,84.3,100.3,76.3,88.9,73.3,71.4,0.004,100,8.33,rain,0,0,,7,72.4,1014.4,47.9,9.8,,,,,2007-08-26T06:55:10,2007-08-26T19:51:00,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-27,91.8,75.7,82.1,99.2,75.7,85.5,72.4,73.7,0.357,100,29.17,rain,0,0,39.1,10.1,78.7,1014.8,55,9.4,,,,,2007-08-27T06:55:43,2007-08-27T19:49:53,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-28,89.2,74.1,79.8,97.9,74.1,82.6,72.6,79.6,0.06,100,29.17,rain,0,0,,8.2,72.7,1015.3,46.2,8.4,,,,,2007-08-28T06:56:16,2007-08-28T19:48:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242012923,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-29,86.9,75.4,78.5,95.7,75.4,80.1,74,86.6,0.949,100,29.17,rain,0,0,,11.1,348.6,1017.1,64.7,9,,,,,2007-08-29T06:56:49,2007-08-29T19:47:36,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-30,90.9,75.2,81.8,98.2,75.2,85.9,73.8,78.6,0.008,100,12.5,rain,0,0,,5.6,340.6,1017.1,68.6,7.5,,,,,2007-08-30T06:57:22,2007-08-30T19:46:27,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-08-31,89.4,74.6,81.1,96.4,74.6,83.6,72.6,76.6,0.49,100,41.67,rain,0,0,30,11.2,18.7,1014.5,67.8,9.4,,,,,2007-08-31T06:57:54,2007-08-31T19:45:18,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-01,89.1,74.7,79.9,94.2,74.7,82,71.2,76.3,0.583,100,20.83,rain,0,0,40.3,14.7,24.1,1014.6,70.4,8.4,,,,,2007-09-01T06:58:26,2007-09-01T19:44:08,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-02,84,73.9,78.7,90.7,73.9,81.1,73,83.1,0.345,100,37.5,rain,0,0,,6.8,86.6,1016.4,76,6.8,,,,,2007-09-02T06:58:59,2007-09-02T19:42:57,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-03,87.2,74.7,78.4,96.3,74.7,79.9,73.6,85.8,0.871,100,33.33,rain,0,0,30,7.7,25.9,1018,65.8,8.6,,,,,2007-09-03T06:59:31,2007-09-03T19:41:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-04,88.7,72.7,79.3,97.6,72.7,82.8,73.5,83.1,0.172,100,25,rain,0,0,30.3,8.7,104.4,1015.6,63.5,8.6,,,,,2007-09-04T07:00:03,2007-09-04T19:40:35,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-05,87.7,78.6,82,96.9,78.6,87.3,75.5,81.2,0.064,100,20.83,rain,0,0,,9.2,164,1013.1,65.7,9.8,,,,,2007-09-05T07:00:35,2007-09-05T19:39:23,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-06,91,76.4,83.3,104.4,76.4,89.8,75.7,78.7,0.063,100,29.17,rain,0,0,,11.3,156.8,1014.6,59.9,9.2,,,,,2007-09-06T07:01:07,2007-09-06T19:38:11,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-07,91.8,77.4,83.6,104.1,77.4,89.7,75.2,77.1,0.087,100,8.33,rain,0,0,,9.4,159.1,1015.1,55.5,9.7,,,,,2007-09-07T07:01:39,2007-09-07T19:36:58,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-08,89.1,77.5,82.5,99.2,77.5,87.4,75.1,79.2,0.216,100,20.83,rain,0,0,,11.6,115.1,1014.1,47.2,9.1,,,,,2007-09-08T07:02:11,2007-09-08T19:35:45,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-09,89.5,77.2,82.5,98.1,77.2,86.8,74,76.6,0.234,100,16.67,rain,0,0,,10.3,121,1014.1,47.5,9.4,,,,,2007-09-09T07:02:42,2007-09-09T19:34:32,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-10,90.5,76.4,83,97.5,76.4,86.5,72.6,72.5,0.006,100,4.17,rain,0,0,,8.2,97.7,1014.7,44.3,9.6,,,,,2007-09-10T07:03:14,2007-09-10T19:33:19,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-11,92,74.7,82.1,99.4,74.7,85.5,72.1,73.5,0.027,100,4.17,rain,0,0,,11.7,17.4,1014.4,51.2,9,,,,,2007-09-11T07:03:46,2007-09-11T19:32:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-12,81.2,74.4,77.6,85.5,74.4,78.4,71.7,82.6,0.378,100,50,rain,0,0,,15.5,34.2,1013.5,86.4,8.7,,,,,2007-09-12T07:04:17,2007-09-12T19:30:51,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-13,88.9,74.5,80.2,94,74.5,82.3,71.1,75.3,0,0,0,,0,0,,13.1,302.6,1012.4,69,9.7,,,,,2007-09-13T07:04:49,2007-09-13T19:29:37,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-14,92.5,73.9,82.2,97.9,73.9,85.3,71.4,71.8,0.005,100,8.33,rain,0,0,,8.6,16.3,1015.7,45,9.4,,,,,2007-09-14T07:05:21,2007-09-14T19:28:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-15,90.5,75.6,82.1,94.1,75.6,84.1,69.7,68.1,0,0,0,,0,0,,11,60.5,1019.6,30.8,9.7,,,,,2007-09-15T07:05:53,2007-09-15T19:27:09,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-16,89.1,71.4,79.2,90.5,71.4,79.6,65.1,64.6,0,0,0,,0,0,,10,85.3,1019.2,9.3,9.7,,,,,2007-09-16T07:06:24,2007-09-16T19:25:54,0.17,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-17,89.7,70.5,79.1,93.5,70.5,80.6,67.2,68.7,0.001,100,4.17,rain,0,0,,9.4,99.4,1017.3,15.7,9.8,,,,,2007-09-17T07:06:56,2007-09-17T19:24:40,0.2,Rain,Clear conditions throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-18,91.1,72.2,80.9,98.1,72.2,84.2,70.6,72.5,0,0,0,,0,0,,10,114.2,1016.2,45.5,9.6,,,,,2007-09-18T07:07:28,2007-09-18T19:23:25,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-19,90.7,76.6,82.5,96.6,76.6,85.3,71.9,72.4,0.006,100,8.33,rain,0,0,,11.5,107.6,1016.7,54,9.3,,,,,2007-09-19T07:08:00,2007-09-19T19:22:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-20,89.3,70.8,79.8,89.3,70.8,80,65.2,64.5,0,0,0,,0,0,,9.9,45.1,1015.8,28.6,9.2,,,,,2007-09-20T07:08:32,2007-09-20T19:20:56,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-21,89.6,67.8,78,88.9,67.8,77.9,62.7,63.3,0.001,100,4.17,rain,0,0,,5.4,29.5,1013.8,26.1,9.1,,,,,2007-09-21T07:09:04,2007-09-21T19:19:41,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-22,91.5,68.2,78.9,91.4,68.2,79.1,63.7,63.3,0,0,0,,0,0,,8,350.1,1013.9,25.9,8.7,,,,,2007-09-22T07:09:36,2007-09-22T19:18:26,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-23,88.8,73,79.7,91.2,73,80.8,66.5,65.4,0,0,0,,0,0,,9.1,169.2,1014.4,67.4,8.9,,,,,2007-09-23T07:10:09,2007-09-23T19:17:12,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-24,87.7,71.7,79.5,93.3,71.7,82.1,70.4,75.1,0,0,0,,0,0,,8.4,110,1015,41.2,8.2,,,,,2007-09-24T07:10:41,2007-09-24T19:15:58,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-25,87.9,74,80.3,93.9,74,83.4,72.6,78.5,0.108,100,20.83,rain,0,0,,9.9,88.4,1015.5,49.6,9.2,,,,,2007-09-25T07:11:14,2007-09-25T19:14:43,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-26,88.3,75.8,80.9,96,75.8,84.2,73.2,78.5,0.239,100,16.67,rain,0,0,,8.6,80.9,1014.9,55.6,8.9,,,,,2007-09-26T07:11:47,2007-09-26T19:13:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-27,90,74.4,81,96.9,74.4,84,72.3,76.4,0,0,0,,0,0,,12.7,77.4,1014.6,47.6,9.5,,,,,2007-09-27T07:12:20,2007-09-27T19:12:15,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-28,90.2,74,81,94.7,74,83.4,70.5,72.4,0.001,100,4.17,rain,0,0,,13.1,80.2,1017.1,40.1,9.2,,,,,2007-09-28T07:12:53,2007-09-28T19:11:02,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-29,85.9,71.7,78,92.3,71.7,79.8,70.1,77.3,0.436,100,29.17,rain,0,0,,11.4,88.7,1017.6,49.4,9.1,,,,,2007-09-29T07:13:26,2007-09-29T19:09:48,0.6,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-09-30,87.2,75.3,78.9,95.2,75.3,80.6,73.4,83.7,0.678,100,37.5,rain,0,0,,11.4,132.8,1019.8,61.2,9,,,,,2007-09-30T07:14:00,2007-09-30T19:08:35,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-01,89.8,74.8,81.3,96.6,74.8,84.4,72.9,77.1,0.007,100,8.33,rain,0,0,,8.7,137,1020.6,45.6,7.9,,,,,2007-10-01T07:14:33,2007-10-01T19:07:22,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-02,88.2,71.1,79,87.9,71.1,79.2,65.4,66.8,0,0,0,,0,0,,7.3,152,1017,35.6,8.9,,,,,2007-10-02T07:15:07,2007-10-02T19:06:10,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-03,89.2,65.8,77,88.3,65.8,76.9,62.6,64.7,0.006,100,8.33,rain,0,0,43.6,5.5,112.5,1013.2,33.6,9.4,,,,,2007-10-03T07:15:42,2007-10-03T19:04:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-04,91,69.2,79.2,94.4,69.2,80.5,66.6,67.8,0,0,0,,0,0,,9.3,53,1011.5,25.3,9.2,,,,,2007-10-04T07:16:16,2007-10-04T19:03:46,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-05,86.2,73.9,79.8,93.5,73.9,83,72.5,79,0.028,100,12.5,rain,0,0,,10.9,27.4,1011.6,65.7,9.5,,,,,2007-10-05T07:16:51,2007-10-05T19:02:34,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-06,86,78,80.5,92.1,78,83,74.2,81.6,0.344,100,50,rain,0,0,,7.9,152,1012.5,84.6,8.5,,,,,2007-10-06T07:17:26,2007-10-06T19:01:23,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-07,84.7,76.5,79.3,92.6,76.5,81,74.3,85.1,0.627,100,70.83,rain,0,0,40.3,11.4,72.3,1011.8,73,8.9,,,,,2007-10-07T07:18:01,2007-10-07T19:00:13,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-08,87.6,75.4,79.9,94.5,75.4,82.6,73.6,81.9,0.126,100,25,rain,0,0,,8.6,59,1013.5,68.3,8.9,,,,,2007-10-08T07:18:37,2007-10-08T18:59:03,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-09,90.5,74.4,81.6,97.2,74.4,84.7,71.7,73.7,0.009,100,16.67,rain,0,0,,12.9,23.8,1016.4,38.3,9,,,,,2007-10-09T07:19:13,2007-10-09T18:57:54,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-10,86.3,67.5,77.3,84.6,67.5,77,61.6,61.4,0.001,100,4.17,rain,0,0,62.2,9.4,38.5,1015.9,26.4,9.9,,,,,2007-10-10T07:19:49,2007-10-10T18:56:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-11,86.3,64,73.9,84.3,64,73.4,57.9,61.9,0,0,0,,0,0,,10.1,57,1013.3,21.5,9.9,,,,,2007-10-11T07:20:26,2007-10-11T18:55:37,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-12,83.8,64.1,72.4,82.8,64.1,72.3,58.7,65.3,0.001,100,4.17,rain,0,0,65.5,8.2,94.4,1013.8,8.9,9.9,,,,,2007-10-12T07:21:03,2007-10-12T18:54:29,0.05,Rain,Clear conditions throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-13,84,62.5,72.7,83.3,62.5,72.7,58.9,64.7,0,0,0,,0,0,,12,128.7,1013.1,13,9.7,,,,,2007-10-13T07:21:41,2007-10-13T18:53:22,0.08,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-14,82.3,66.9,74.7,85.1,66.9,75.4,65.4,73.2,0.162,100,20.83,rain,0,0,59.9,15.1,117.2,1011.5,65.7,9.7,,,,,2007-10-14T07:22:18,2007-10-14T18:52:16,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-15,86.9,67.2,76.9,93.6,67.2,78.3,68.7,76.5,1.349,100,50,rain,0,0,39.1,15.9,103.8,1010.8,83.9,9.1,,,,,2007-10-15T07:22:57,2007-10-15T18:51:10,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-16,83.6,66.1,73.5,87.5,66.1,74.3,67.8,83.1,0.323,100,25,rain,0,0,,10.1,56.6,1010.9,63.5,7.7,,,,,2007-10-16T07:23:35,2007-10-16T18:50:05,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-17,89,75.5,80.9,97.9,75.5,83.7,72.9,77.9,0.013,100,12.5,rain,0,0,,15.6,176.1,1004.9,62.2,9.2,,,,,2007-10-17T07:24:14,2007-10-17T18:49:01,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-18,90.3,75.5,81.6,97.5,75.5,84.7,72.7,75.9,0.002,100,4.17,rain,0,0,,12.9,221.4,1004.9,37.3,8.7,,,,,2007-10-18T07:24:53,2007-10-18T18:47:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-19,85.5,61.7,73.9,82.7,61.7,73.3,51.1,49,0,0,0,,0,0,31.1,10.4,49.8,1012.4,20.1,9.7,,,,,2007-10-19T07:25:33,2007-10-19T18:46:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-20,86.1,57.7,71.3,84.5,57.7,71,56.6,63.9,0.001,100,4.17,rain,0,0,,11.5,148.3,1015.1,0.8,9.8,,,,,2007-10-20T07:26:13,2007-10-20T18:45:54,0.32,Rain,Clear conditions throughout the day with early morning rain.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-21,85,64.2,74.4,86.2,64.2,74.9,63.1,69.6,0,0,0,,0,0,,13.4,142.9,1012.5,43.1,9.9,,,,,2007-10-21T07:26:54,2007-10-21T18:44:53,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-22,75.3,56.8,65.5,75.3,56.8,65.5,59.1,80.2,0.34,100,37.5,rain,0,0,37.8,21.1,319,1014.6,88.3,9.1,,,,,2007-10-22T07:27:35,2007-10-22T18:43:54,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-23,69.6,51,59.2,69.6,51,59.2,38.6,50.2,0,0,0,,0,0,32.8,20.4,308.3,1020.5,9.5,9.9,,,,,2007-10-23T07:28:16,2007-10-23T18:42:55,0.42,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-24,77.8,48.1,61.7,77.8,46,61.3,40.9,50.3,0,0,0,,0,0,33.5,21.2,317.6,1017.9,2.7,9.9,,,,,2007-10-24T07:28:58,2007-10-24T18:41:57,0.45,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242953910,72242712975,72244453902,72244012918,72243012960"
"Houston,TX",2007-10-25,69.5,49.7,57.8,69.5,49.7,57.8,38.8,51.6,0,0,0,,0,0,,14.6,331.4,1016.1,0,9.9,,,,,2007-10-25T07:29:40,2007-10-25T18:41:00,0.5,Clear,Clear conditions throughout the day.,clear-day,"72254312977,72242012923,72242953910,72242712975,72252712976,72244453902,72244012918,72243012960"
